team1_id,team1_player1,team1_player2,team1_player3,team1_player4,team1_player5,team2_id,team2_player1,team2_player2,team2_player3,team2_player4,team2_player5,game_id,period,possession_start,possession_end,team1_points,team2_points,possession_team,turnover
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2711,2724,3,0,1610612744,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2726,2737,0,0,1610612747,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2753,2758,0,0,1610612744,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2758,2767,0,3,1610612747,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2784,2787,0,0,1610612744,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2794,2797,0,0,1610612747,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2815,2817,0,0,1610612744,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2821,2829,0,0,1610612747,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2832,2838,2,0,1610612744,{}
1610612744,1627814,201939,203110,203952,2738,1610612747,201566,202340,203076,203145,2544,22100002,4,2852,2852,0,3,1610612747,{}
1610612744,1627814,201939,203110,203952,2738,1610612747,201566,202340,203076,203145,2544,22100002,4,2855,2855,2,0,1610612744,{}
1610612744,1627814,201939,203110,203952,2738,1610612747,1628370,201566,202340,203076,203145,22100002,4,2862,2862,0,2,1610612747,{}
1610612744,1627814,201939,203110,203952,2738,1610612747,1628370,201566,202340,203076,203145,22100002,4,2869,2869,2,0,1610612744,{}
1610612744,1627814,201939,203110,203952,2738,1610612747,1628370,201566,202340,203076,203145,22100002,4,2873,2873,0,3,1610612747,{}
